registro_id,fila_origen,cliente_id,nombre_cliente,segmento_cliente,segmento_cliente_observado,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_recuperada,ciudad_desconocida,edad,ingreso_estimado,producto,tipo_producto,saldo_producto,saldo_recuperado,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,consumo_outlier_iqr,canal,estado_producto
REG-018083,18083,C001387,Cliente 1387,Affluent,Affluent,True,moda,Quito,False,False,55,1839.61,Tarjeta de Crédito,Deuda,811.83,False,False,False,False,3300.00,2027-03-26,2026-07-04,Technology,189.51,False,POS,Activo
REG-018084,18084,C001171,Cliente 1171,Mass,Mass,False,unico,Quito,False,False,47,1098.76,Tarjeta de Crédito,Deuda,365.42,False,False,False,False,1200.00,2027-03-11,2025-01-12,Supermarket,89.48,False,Branch,Activo
REG-018085,18085,C002186,Cliente 2186,Mass,Mass,False,unico,Guayaquil,False,False,18,489.30,Tarjeta de Crédito,Deuda,337.03,False,False,False,False,900.00,2027-06-22,2025-03-12,Entertainment,6.16,False,App,Activo
REG-018086,18086,C000268,Cliente 0268,Affluent,Affluent,False,unico,Guayaquil,False,False,54,5040.50,Tarjeta de Crédito,Deuda,1681.89,False,False,False,False,7200.00,2027-06-26,2026-07-02,Streaming,399.98,True,Web,Activo
REG-018087,18087,C001687,Cliente 1687,Joven,Joven,True,moda,Quito,False,False,19,414.75,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,500.00,2030-01-17,2026-06-29,Supermarket,11.68,False,POS,Activo
REG-018088,18088,C000063,Cliente 0063,Mass,Mass,False,unico,Quito,False,False,21,1134.37,Tarjeta de Crédito,Deuda,2039.87,False,False,False,False,3000.00,2029-05-31,2025-04-16,Travel,13.81,False,POS,Activo
REG-018089,18089,C000240,Cliente 0240,Mass,Mass,False,unico,Guayaquil,False,False,22,1139.62,Crédito Vehicular,Deuda,16669.09,False,False,False,False,,2027-08-19,2025-02-20,,0.00,False,Web,Activo
REG-018090,18090,C000192,Cliente 0192,PyME,PyME,False,unico,Cuenca,False,False,42,3163.61,Crédito Hipotecario,Deuda,47436.87,False,False,False,False,,2029-07-20,2026-08-06,,0.00,False,ATM,Activo
REG-018091,18091,C001479,Cliente 1479,Mass,Mass,False,unico,Quito,False,False,43,777.60,Tarjeta de Crédito,Deuda,432.30,False,False,False,False,1400.00,2030-03-31,2025-09-15,Technology,59.86,False,Web,Activo
REG-018092,18092,C000546,Cliente 0546,Mass,Mass,False,unico,Manta,False,False,48,916.39,Tarjeta de Crédito,Deuda,225.28,False,False,False,False,2400.00,2029-02-20,2025-12-24,Technology,81.16,False,POS,Activo
REG-018093,18093,C001020,Cliente 1020,Affluent,Affluent,False,unico,Guayaquil,False,False,32,4227.36,Tarjeta de Crédito,Deuda,1694.95,False,False,False,False,8400.00,2027-08-28,2025-06-11,Others,276.31,False,App,Activo
REG-018094,18094,C000255,Cliente 0255,Mass,Mass,False,unico,Cuenca,False,False,50,421.85,Tarjeta de Crédito,Deuda,95.66,False,False,False,False,600.00,2029-11-09,2026-01-03,Technology,5.05,False,App,Activo
REG-018095,18095,C000527,Cliente 0527,Mass,Mass,False,unico,Quito,False,False,18,568.56,Cuenta de Ahorros,Depósito,1785.34,False,False,False,False,,,2025-02-22,,0.00,False,Web,Activo
REG-018096,18096,C000456,Cliente 0456,Mass,Mass,False,unico,Manta,False,False,25,1534.20,Tarjeta de Crédito,Deuda,287.99,False,False,False,False,3000.00,2028-09-07,2025-04-18,Supermarket,393.63,True,Branch,Activo
REG-018097,18097,C002058,Cliente 2058,PyME,PyME,False,unico,Loja,False,False,64,4964.99,Cuenta de Ahorros,Depósito,24062.06,False,False,False,True,,,2025-05-01,,0.00,False,Branch,Activo
REG-018098,18098,C000604,Cliente 0604,Premium,Premium,False,unico,Ambato,False,False,28,4163.61,Crédito de Consumo,Deuda,11759.46,False,False,False,False,,2030-10-27,2025-09-15,,0.00,False,Web,Activo
REG-018099,18099,C000061,Cliente 0061,PyME,PyME,False,unico,Quito,False,False,49,2806.06,Tarjeta de Crédito,Deuda,1023.80,False,False,False,False,7700.00,2027-07-21,2026-05-04,Supermarket,117.58,False,Web,Activo
REG-018100,18100,C001874,Cliente 1874,Joven,Joven,False,unico,Manta,False,False,64,780.14,Tarjeta de Crédito,Deuda,264.92,False,False,False,False,1200.00,2028-06-23,2025-06-25,Entertainment,17.86,False,POS,Activo
REG-018101,18101,C001936,Cliente 1936,Premium,Premium,False,unico,Quito,False,False,22,3801.20,Tarjeta de Crédito,Deuda,1994.57,False,False,False,False,7200.00,2030-09-18,2026-04-25,Education,118.05,False,Web,Activo
REG-018102,18102,C002178,Cliente 2178,Mass,Mass,False,unico,Guayaquil,False,False,27,960.95,Tarjeta de Crédito,Deuda,589.72,False,False,False,False,1700.00,2029-05-31,2025-11-10,Technology,52.59,False,App,Activo
REG-018103,18103,C001350,Cliente 1350,Mass,Mass,False,unico,Cuenca,False,False,29,1360.67,Tarjeta de Crédito,Deuda,457.48,False,False,False,False,3800.00,2027-05-04,2025-05-30,Food,32.21,False,POS,Activo
REG-018104,18104,C000617,Cliente 0617,Premium,Premium,False,unico,Guayaquil,False,False,18,3236.15,Tarjeta de Crédito,Deuda,740.32,False,False,False,False,7700.00,2026-12-29,2025-04-22,Technology,180.08,False,App,Activo
REG-018105,18105,C001038,Cliente 1038,Joven,Joven,False,unico,Quito,False,False,32,350.00,Tarjeta de Crédito,Deuda,233.56,False,False,False,False,500.00,2028-12-27,2026-01-03,Health,13.26,False,App,Activo
REG-018106,18106,C000192,Cliente 0192,PyME,PyME,False,unico,Cuenca,False,False,42,3163.61,Tarjeta de Crédito,Deuda,2781.98,False,False,False,False,7500.00,2030-01-29,2025-03-08,Fuel,75.00,False,Web,Activo
REG-018107,18107,C000673,Cliente 0673,Premium,Premium,False,unico,Quito,False,False,30,5597.19,Crédito de Consumo,Deuda,19003.75,False,False,False,False,,2029-11-30,2025-02-19,,0.00,False,Branch,Activo
REG-018108,18108,C000731,Cliente 0731,Premium,Premium,False,unico,Cuenca,False,False,33,2445.99,Tarjeta de Crédito,Deuda,1438.25,False,False,False,False,6000.00,2026-12-09,2025-07-17,Health,466.96,True,POS,Activo
REG-018109,18109,C000921,Cliente 0921,PyME,PyME,False,unico,Guayaquil,False,False,43,3369.31,Tarjeta de Crédito,Deuda,2042.92,False,False,False,False,4800.00,2028-06-22,2025-01-26,Entertainment,53.61,False,Web,Activo
REG-018110,18110,C000185,Cliente 0185,Affluent,Affluent,False,unico,Quito,False,False,18,1403.69,Crédito Hipotecario,Deuda,82586.83,False,False,False,False,,2028-11-21,2026-01-19,,0.00,False,App,Activo
REG-018111,18111,C000786,Cliente 0786,Premium,Premium,True,moda,Quito,False,False,35,4708.36,Tarjeta de Crédito,Deuda,1824.38,False,False,False,False,11100.00,2027-03-29,2025-02-24,Food,351.43,True,Web,Activo
REG-018112,18112,C000994,Cliente 0994,Mass,Mass,True,moda,Quito,False,False,40,612.13,Cuenta Corriente,Depósito,2216.86,False,False,False,False,,,2026-05-16,,0.00,False,Branch,Activo
REG-018113,18113,C000993,Cliente 0993,Mass,Mass,False,unico,Guayaquil,False,False,18,744.71,Tarjeta de Crédito,Deuda,325.78,False,False,False,False,1300.00,2029-01-28,2025-11-15,Supermarket,10.37,False,POS,Activo
REG-018114,18114,C000167,Cliente 0167,Mass,Mass,False,unico,Quito,False,False,51,752.33,Crédito Vehicular,Deuda,25565.75,False,False,False,False,,2028-05-03,2026-05-25,,0.00,False,App,Activo
REG-018115,18115,C002148,Cliente 2148,Mass,Mass,False,unico,Cuenca,False,False,35,1708.97,Tarjeta de Crédito,Deuda,1174.46,False,False,False,False,2500.00,2028-12-24,2025-02-16,Travel,93.68,False,App,Activo
REG-018116,18116,C000617,Cliente 0617,Premium,Premium,False,unico,Guayaquil,False,False,18,3236.15,Tarjeta de Crédito,Deuda,740.32,False,False,False,False,7700.00,2026-12-29,2026-03-26,Supermarket,78.13,False,POS,Activo
REG-018117,18117,C000156,Cliente 0156,Joven,Joven,False,unico,Quito,False,False,53,819.40,Tarjeta de Crédito,Deuda,396.49,False,False,False,False,1400.00,2030-03-08,2025-02-02,Others,61.20,False,POS,Activo
REG-018118,18118,C002083,Cliente 2083,PyME,PyME,False,unico,Quito,False,False,18,4060.33,Tarjeta de Crédito,Deuda,3980.55,False,False,False,True,11600.00,2029-11-09,2026-05-03,Health,186.36,False,App,Activo
REG-018119,18119,C000846,Cliente 0846,Mass,Mass,False,unico,Quito,False,False,47,922.83,Tarjeta de Crédito,Deuda,397.21,False,False,False,False,900.00,2028-02-26,2025-03-21,Travel,42.52,False,POS,Activo
REG-018120,18120,C000856,Cliente 0856,Premium,Premium,False,unico,Quito,False,False,36,4550.48,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,8700.00,2027-04-15,2025-06-26,Supermarket,202.89,False,Web,Activo
REG-018121,18121,C001011,Cliente 1011,Mass,Mass,False,unico,Cuenca,False,False,31,1117.54,Tarjeta de Crédito,Deuda,1097.33,False,False,False,False,2500.00,2028-12-29,2026-05-29,Food,143.50,False,Web,Activo
REG-018122,18122,C001892,Cliente 1892,Mass,Mass,False,unico,Quito,False,False,45,350.00,Cuenta de Ahorros,Depósito,979.16,False,False,False,False,,,2025-01-05,,0.00,False,Branch,Activo
REG-018123,18123,C001078,Cliente 1078,Joven,Joven,False,unico,Guayaquil,False,False,26,713.35,Cuenta de Ahorros,Depósito,586.41,False,False,False,False,,,2026-02-18,,0.00,False,Web,Activo
REG-018124,18124,C000708,Cliente 0708,Mass,Mass,False,unico,Ambato,False,False,51,482.04,Cuenta de Ahorros,Depósito,1842.62,False,False,False,False,,,2025-09-28,,0.00,False,POS,Activo
REG-018125,18125,C000613,Cliente 0613,Mass,Mass,False,unico,Guayaquil,False,False,39,1064.77,Crédito de Consumo,Deuda,3064.17,False,False,False,False,,2027-07-03,2025-08-18,,0.00,False,Web,Activo
REG-018126,18126,C001524,Cliente 1524,Joven,Joven,True,moda,Cuenca,False,False,60,496.40,Tarjeta de Crédito,Deuda,244.53,False,False,False,False,1100.00,2028-06-21,2025-06-07,Technology,38.49,False,Web,Activo
REG-018127,18127,C000777,Cliente 0777,Premium,Premium,True,moda,Quito,False,False,43,3548.72,Cuenta de Ahorros,Depósito,11912.52,False,False,False,False,,,2026-04-07,,0.00,False,App,Activo
REG-018128,18128,C001340,Cliente 1340,PyME,PyME,False,unico,Quito,False,False,37,2629.00,Tarjeta de Crédito,Deuda,1682.61,False,False,False,False,4700.00,2027-02-26,2025-12-22,Entertainment,63.22,False,Branch,Activo
REG-018129,18129,C001981,Cliente 1981,PyME,PyME,True,moda,Cuenca,False,False,36,2676.62,Tarjeta de Crédito,Deuda,861.48,False,False,False,False,3600.00,2027-08-25,2025-04-13,Education,87.06,False,POS,Activo
REG-018130,18130,C001569,Cliente 1569,Premium,Premium,False,unico,Loja,False,False,50,3086.44,Tarjeta de Crédito,Deuda,2125.09,False,False,False,False,3300.00,2028-10-18,2026-03-22,Travel,21.11,False,Web,Activo
REG-018131,18131,C001398,Cliente 1398,Mass,Mass,False,unico,Quito,False,False,35,512.31,Cuenta Corriente,Depósito,1271.15,False,False,False,False,,,2025-08-07,,0.00,False,Branch,Activo
REG-018132,18132,C001581,Cliente 1581,Mass,Mass,False,unico,Quito,True,False,49,995.58,Tarjeta de Crédito,Deuda,622.65,False,False,False,False,1700.00,2028-09-13,2026-01-07,Others,129.05,False,POS,Activo
REG-018133,18133,C002097,Cliente 2097,Mass,Premium,True,moda,Guayaquil,False,False,52,1556.21,Cuenta Corriente,Depósito,2276.19,False,False,False,False,,,2025-06-06,,0.00,False,Branch,Activo
REG-018134,18134,C000610,Cliente 0610,Mass,Mass,False,unico,Quito,False,False,25,810.71,Tarjeta de Crédito,Deuda,567.04,False,False,False,False,1400.00,2027-10-21,2025-09-26,Food,21.63,False,POS,Activo
REG-018135,18135,C000251,Cliente 0251,Mass,Mass,False,unico,Manta,False,False,51,1535.46,Cuenta Corriente,Depósito,8749.69,False,False,False,False,,,2026-02-14,,0.00,False,Web,Activo
REG-018136,18136,C000292,Cliente 0292,Mass,Mass,False,unico,Cuenca,False,False,33,366.30,Tarjeta de Crédito,Deuda,217.39,False,False,False,False,700.00,2027-07-21,2026-07-01,Education,83.63,False,POS,Activo
REG-018137,18137,C000866,Cliente 0866,Mass,Mass,False,unico,Loja,False,False,40,770.15,Cuenta de Ahorros,Depósito,2200.88,False,False,False,False,,,2025-09-26,,0.00,False,Branch,Activo
REG-018138,18138,C001572,Cliente 1572,Mass,Mass,False,unico,Quito,False,False,35,753.08,Crédito Vehicular,Deuda,15743.81,False,False,False,False,,2031-04-25,2025-03-07,,0.00,False,Branch,Activo
REG-018139,18139,C000730,Cliente 0730,Mass,Mass,False,unico,Quito,False,False,62,545.17,Crédito Hipotecario,Deuda,71021.69,False,False,False,False,,2027-09-28,2025-04-13,,0.00,False,App,Activo
REG-018140,18140,C000428,Cliente 0428,Mass,Mass,True,moda,Guayaquil,False,False,25,490.90,Tarjeta de Crédito,Deuda,589.82,False,False,False,False,1200.00,2028-01-01,2025-01-21,Entertainment,376.58,True,POS,Activo
REG-018141,18141,C001951,Cliente 1951,Mass,Mass,False,unico,Guayaquil,False,False,35,1236.78,Tarjeta de Crédito,Deuda,481.47,False,False,False,False,1500.00,2026-11-21,2026-04-28,Streaming,103.76,False,POS,Activo
REG-018142,18142,C002137,Cliente 2137,Affluent,Affluent,False,unico,Quito,False,False,49,2666.75,Crédito Hipotecario,Deuda,94636.20,False,False,False,False,,2029-03-17,2025-08-03,,0.00,False,App,Activo
REG-018143,18143,C001595,Cliente 1595,Affluent,Affluent,False,unico,Guayaquil,False,False,35,1083.69,Tarjeta de Crédito,Deuda,1042.75,False,False,False,False,1800.00,2027-07-07,2025-09-22,Food,92.23,False,POS,Activo
REG-018144,18144,C002058,Cliente 2058,PyME,PyME,False,unico,Loja,False,False,64,4964.99,Tarjeta de Crédito,Deuda,4489.32,False,False,False,True,12700.00,2029-04-11,2025-10-21,Streaming,231.22,False,Web,Activo
REG-018145,18145,C002131,Cliente 2131,Premium,Premium,False,unico,Manta,False,False,34,4362.12,Tarjeta de Crédito,Deuda,1834.02,False,False,False,False,7000.00,2030-03-05,2025-07-19,Others,183.09,False,App,Activo
REG-018146,18146,C001088,Cliente 1088,Mass,Mass,False,unico,Quito,False,False,18,1388.66,Cuenta de Ahorros,Depósito,4255.48,False,False,False,False,,,2026-06-16,,0.00,False,App,Activo
REG-018147,18147,C000964,Cliente 0964,Joven,Joven,False,unico,Guayaquil,False,False,57,484.33,Tarjeta de Crédito,Deuda,897.35,False,False,False,False,1200.00,2028-04-01,2026-03-30,Food,24.36,False,POS,Activo
REG-018148,18148,C000116,Cliente 0116,Affluent,Affluent,True,moda,Loja,False,False,31,2641.54,Cuenta Corriente,Depósito,5377.27,False,False,False,False,,,2026-04-15,,0.00,False,App,Activo
REG-018149,18149,C002170,Cliente 2170,Joven,Joven,False,unico,Guayaquil,False,False,32,783.86,Tarjeta de Crédito,Deuda,483.61,False,False,False,False,1700.00,2028-08-27,2025-07-11,Fuel,106.72,False,POS,Activo
REG-018150,18150,C001080,Cliente 1080,Mass,Mass,False,unico,Guayaquil,False,False,52,697.65,Tarjeta de Crédito,Deuda,592.58,False,False,False,False,1100.00,2027-01-17,2025-01-14,Entertainment,23.10,False,Branch,Activo
REG-018151,18151,C001740,Cliente 1740,Premium,Premium,False,unico,Quito,False,False,32,4960.06,Crédito Hipotecario,Deuda,27157.22,False,False,False,False,,2028-03-15,2025-03-28,,0.00,False,Web,Activo
REG-018152,18152,C000135,Cliente 0135,Premium,Premium,True,moda,Quito,False,False,18,4219.85,Cuenta Corriente,Depósito,5996.54,False,False,False,False,,,2025-07-03,,0.00,False,Branch,Activo
REG-018153,18153,C000145,Cliente 0145,Joven,Joven,False,unico,Cuenca,False,False,37,1649.94,Tarjeta de Crédito,Deuda,1105.64,False,False,False,False,4600.00,2027-09-21,2026-04-01,Food,80.94,False,Branch,Activo
REG-018154,18154,C000767,Cliente 0767,Mass,Mass,False,unico,Guayaquil,False,False,55,967.80,Tarjeta de Crédito,Deuda,807.64,False,False,False,False,2100.00,2026-10-16,2025-10-02,Travel,188.01,False,POS,Activo
REG-018155,18155,C000334,Cliente 0334,Mass,Mass,False,unico,Guayaquil,False,False,48,788.87,Tarjeta de Crédito,Deuda,434.95,False,False,False,False,1800.00,2027-09-04,2025-08-29,Food,31.79,False,POS,Activo
REG-018156,18156,C000950,Cliente 0950,PyME,PyME,False,unico,Guayaquil,False,False,33,2530.41,Tarjeta de Crédito,Deuda,3695.55,False,False,False,True,5100.00,2030-04-27,2025-03-13,Travel,249.44,False,Branch,Activo
REG-018157,18157,C000944,Cliente 0944,Premium,Premium,False,unico,Loja,False,False,45,4187.12,Tarjeta de Crédito,Deuda,4380.37,False,False,False,True,10100.00,2027-03-10,2026-04-07,Streaming,216.07,False,Web,Activo
REG-018158,18158,C001040,Cliente 1040,Joven,Joven,False,unico,Ambato,False,False,63,731.18,Tarjeta de Crédito,Deuda,571.87,False,False,False,False,1900.00,2029-06-26,2025-08-17,Education,85.79,False,POS,Activo
REG-018159,18159,C002065,Cliente 2065,Mass,Mass,False,unico,Quito,False,False,28,1069.40,Tarjeta de Crédito,Deuda,80.98,False,False,False,False,2600.00,2027-06-04,2026-03-27,Fuel,36.54,False,POS,Activo
REG-018160,18160,C001290,Cliente 1290,Mass,Mass,True,moda,Quito,False,False,25,840.91,Cuenta de Ahorros,Depósito,1355.51,False,False,False,False,,,2025-11-13,,0.00,False,Web,Activo
REG-018161,18161,C001357,Cliente 1357,Mass,Mass,False,unico,Loja,False,False,24,976.97,Tarjeta de Crédito,Deuda,682.51,False,False,False,False,1700.00,2027-04-24,2026-05-13,Food,18.06,False,Web,Activo
REG-018162,18162,C001315,Cliente 1315,Mass,Mass,False,unico,Cuenca,False,False,27,868.69,Crédito Hipotecario,Deuda,55582.44,False,False,False,False,,2029-11-27,2025-06-23,,0.00,False,Web,Activo
REG-018163,18163,C001204,Cliente 1204,Affluent,Affluent,False,unico,Guayaquil,False,False,24,1669.62,Tarjeta de Crédito,Deuda,621.41,False,False,False,False,2200.00,2028-06-06,2025-01-07,Others,94.96,False,POS,Activo
REG-018164,18164,C001905,Cliente 1905,Affluent,Affluent,False,unico,Guayaquil,False,False,37,2954.87,Cuenta Corriente,Depósito,6021.04,False,False,False,False,,,2026-04-04,,0.00,False,App,Activo
REG-018165,18165,C000918,Cliente 0918,Affluent,Affluent,False,unico,Quito,False,False,26,2437.59,Tarjeta de Crédito,Deuda,827.75,False,False,False,False,2500.00,2029-07-21,2025-05-26,Food,221.67,False,POS,Activo
REG-018166,18166,C001744,Cliente 1744,Joven,Joven,False,unico,Cuenca,False,False,26,892.33,Crédito de Consumo,Deuda,1414.06,False,False,False,False,,2027-09-29,2026-05-31,,0.00,False,Branch,Activo
REG-018167,18167,C001957,Cliente 1957,Mass,Mass,False,unico,Guayaquil,False,False,45,928.10,Cuenta de Ahorros,Depósito,1965.28,False,False,False,False,,,2025-09-23,,0.00,False,App,Activo
REG-018168,18168,C000367,Cliente 0367,Joven,Joven,False,unico,Quito,False,False,22,785.39,Tarjeta de Crédito,Deuda,148.80,False,False,False,False,2200.00,2029-07-29,2026-06-16,Education,20.36,False,POS,Activo
REG-018169,18169,C001035,Cliente 1035,Mass,Mass,False,unico,Quito,False,False,48,1002.62,Tarjeta de Crédito,Deuda,1128.09,False,False,False,False,2200.00,2029-07-10,2025-01-09,Travel,78.98,False,POS,Activo
REG-018170,18170,C000455,Cliente 0455,Joven,Joven,False,unico,Cuenca,False,False,54,460.22,Cuenta Corriente,Depósito,1418.49,False,False,False,False,,,2025-12-03,,0.00,False,Branch,Activo
REG-018171,18171,C002189,Cliente 2189,Affluent,Affluent,False,unico,Quito,False,False,45,2494.80,Tarjeta de Crédito,Deuda,3614.07,False,False,False,True,6000.00,2028-07-29,2025-03-23,Technology,632.21,True,POS,Activo
REG-018172,18172,C002004,Cliente 2004,PyME,PyME,False,unico,Cuenca,False,False,44,1222.08,Cuenta de Ahorros,Depósito,1233.09,False,False,False,False,,,2026-03-23,,0.00,False,ATM,Activo
REG-018173,18173,C001840,Cliente 1840,Mass,Mass,False,unico,Guayaquil,False,False,28,798.04,Cuenta de Ahorros,Depósito,2878.65,False,False,False,False,,,2025-06-30,,0.00,False,Web,Activo
REG-018174,18174,C001661,Cliente 1661,PyME,PyME,True,moda,Loja,False,False,48,3493.30,Tarjeta de Crédito,Deuda,1028.50,False,False,False,False,9900.00,2027-01-17,2025-01-03,Fuel,684.70,True,App,Activo
REG-018175,18175,C000589,Cliente 0589,PyME,PyME,True,moda,Loja,False,False,56,2534.15,Tarjeta de Crédito,Deuda,893.91,False,False,False,False,4400.00,2028-08-15,2026-06-21,Technology,90.27,False,POS,Activo
REG-018176,18176,C002039,Cliente 2039,Mass,Mass,False,unico,Guayaquil,False,False,61,895.27,Tarjeta de Crédito,Deuda,1401.30,False,False,False,False,2500.00,2027-02-12,2026-01-25,Supermarket,5.34,False,POS,Activo
REG-018177,18177,C001292,Cliente 1292,Affluent,Affluent,False,unico,Quito,False,False,36,1812.92,Tarjeta de Crédito,Deuda,1456.71,True,False,False,False,3200.00,2030-07-14,2025-07-22,Food,70.24,False,App,Activo
REG-018178,18178,C000041,Cliente 0041,Joven,Joven,False,unico,Quito,False,False,42,591.95,Tarjeta de Crédito,Deuda,632.34,False,False,False,False,1200.00,2029-01-25,2025-07-04,Health,127.84,False,POS,Activo
REG-018179,18179,C000984,Cliente 0984,Joven,Joven,True,moda,Quito,False,False,35,425.47,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,900.00,2029-09-22,2025-11-15,Health,69.84,False,POS,Activo
REG-018180,18180,C001865,Cliente 1865,Affluent,Affluent,False,unico,Guayaquil,False,False,30,2813.92,Tarjeta de Crédito,Deuda,2118.51,False,False,False,False,4400.00,2027-12-07,2026-04-18,Supermarket,75.17,False,POS,Activo
REG-018181,18181,C001630,Cliente 1630,Joven,Joven,False,unico,Guayaquil,False,False,50,554.40,Cuenta Corriente,Depósito,1828.43,False,False,False,False,,,2026-08-09,,0.00,False,Branch,Activo
REG-018182,18182,C000618,Cliente 0618,Mass,Mass,True,moda,Guayaquil,False,False,52,1159.75,Tarjeta de Crédito,Deuda,126.54,False,False,False,False,2700.00,2030-01-25,2026-08-11,Technology,29.45,False,POS,Activo
REG-018183,18183,C000896,Cliente 0896,PyME,PyME,False,unico,Quito,False,False,56,1244.41,Tarjeta de Crédito,Deuda,769.03,False,False,False,False,2100.00,2030-07-26,2026-05-18,Entertainment,34.02,False,App,Activo
REG-018184,18184,C000046,Cliente 0046,Mass,Mass,False,unico,Cuenca,False,False,40,1222.90,Tarjeta de Crédito,Deuda,1452.95,False,False,False,False,2700.00,2028-09-03,2026-04-08,Travel,351.65,True,POS,Activo
REG-018185,18185,C001420,Cliente 1420,Mass,Mass,False,unico,Manta,False,False,33,923.03,Tarjeta de Crédito,Deuda,387.47,False,False,False,False,2400.00,2026-10-22,2026-02-02,Food,52.68,False,POS,Activo
REG-018186,18186,C000781,Cliente 0781,PyME,PyME,True,moda,Guayaquil,False,False,43,3667.99,Tarjeta de Crédito,Deuda,2067.79,False,False,False,False,8100.00,2029-11-13,2025-12-21,Food,820.58,True,POS,Activo
REG-018187,18187,C001818,Cliente 1818,Mass,PyME,True,moda,Guayaquil,False,False,44,716.61,Tarjeta de Crédito,Deuda,270.76,False,False,False,False,2100.00,2028-10-19,2025-02-10,Streaming,32.06,False,POS,Activo
REG-018188,18188,C001936,Cliente 1936,Premium,Premium,False,unico,Quito,False,False,22,3801.20,Tarjeta de Crédito,Deuda,1994.57,False,False,False,False,7200.00,2030-09-18,2025-08-21,Health,65.07,False,App,Activo
REG-018189,18189,C001854,Cliente 1854,PyME,PyME,False,unico,Manta,False,False,36,4009.66,Crédito de Consumo,Deuda,8248.68,False,False,False,False,,2028-02-03,2026-06-22,,0.00,False,App,Activo
REG-018190,18190,C000998,Cliente 0998,Premium,Premium,False,unico,Ambato,False,False,47,5225.78,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,9900.00,2028-10-08,2026-04-27,Streaming,295.45,False,App,Activo
REG-018191,18191,C001423,Cliente 1423,Joven,Joven,False,unico,Quito,False,False,48,626.65,Tarjeta de Crédito,Deuda,394.40,False,False,False,False,800.00,2026-10-24,2025-07-28,Others,42.11,False,POS,Activo
REG-018192,18192,C001646,Cliente 1646,Premium,Premium,False,unico,Guayaquil,False,False,37,4310.65,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,4400.00,2029-09-18,2025-09-10,Travel,762.23,True,Web,Activo
REG-018193,18193,C001495,Cliente 1495,Mass,Mass,False,unico,Guayaquil,False,False,37,794.34,Cuenta de Ahorros,Depósito,1414.55,False,False,False,False,,,2026-01-18,,0.00,False,Web,Activo
REG-018194,18194,C000788,Cliente 0788,Affluent,Affluent,True,moda,Guayaquil,False,False,21,2639.21,Tarjeta de Crédito,Deuda,3181.07,False,False,False,False,5200.00,2027-10-22,2025-03-09,Food,137.44,False,Branch,Activo
REG-018195,18195,C000109,Cliente 0109,Affluent,Affluent,False,unico,Quito,False,False,48,2444.48,Tarjeta de Crédito,Deuda,3538.04,False,False,False,True,7000.00,2027-08-10,2025-06-22,Streaming,327.66,True,POS,Activo
REG-018196,18196,C000316,Cliente 0316,Mass,Mass,False,unico,Quito,False,False,34,984.58,Tarjeta de Crédito,Deuda,985.53,False,False,False,False,1700.00,2030-01-18,2025-03-11,Fuel,81.32,False,POS,Activo
REG-018197,18197,C000463,Cliente 0463,Mass,Mass,False,unico,Quito,True,False,35,1258.62,Tarjeta de Crédito,Deuda,769.66,False,False,False,False,1900.00,2027-08-24,2025-06-04,Supermarket,118.88,False,POS,Activo
REG-018198,18198,C001283,Cliente 1283,Affluent,Affluent,False,unico,Ambato,True,False,47,2805.12,Cuenta Corriente,Depósito,13948.57,False,False,False,True,,,2025-08-04,,0.00,False,App,Activo
REG-018199,18199,C001976,Cliente 1976,Mass,Mass,False,unico,Quito,False,False,28,858.11,Crédito Vehicular,Deuda,16825.38,False,False,False,False,,2030-11-27,2025-09-09,,0.00,False,Branch,Activo
REG-018200,18200,C001744,Cliente 1744,Joven,Joven,False,unico,Cuenca,False,False,26,892.33,Tarjeta de Crédito,Deuda,598.89,False,False,False,False,1300.00,2028-01-26,2025-10-11,Technology,45.74,False,POS,Activo
REG-018201,18201,C002175,Cliente 2175,Mass,Mass,False,unico,Manta,False,False,33,1147.02,Tarjeta de Crédito,Deuda,1339.34,False,False,False,False,2700.00,2030-06-24,2026-01-10,Streaming,34.51,False,POS,Activo
REG-018202,18202,C000462,Cliente 0462,Joven,Joven,False,unico,Quito,False,False,36,746.86,Tarjeta de Crédito,Deuda,498.93,False,False,False,False,1300.00,2030-07-21,2026-05-13,Education,19.35,False,POS,Activo
REG-018203,18203,C001088,Cliente 1088,Mass,Mass,False,unico,Quito,False,False,18,1388.66,Tarjeta de Crédito,Deuda,581.82,False,False,False,False,1400.00,2027-10-30,2025-04-16,Food,273.12,False,POS,Activo
REG-018204,18204,C001966,Cliente 1966,PyME,PyME,False,unico,Guayaquil,False,False,34,3805.86,Tarjeta de Crédito,Deuda,7142.21,False,False,False,True,10300.00,2029-05-08,2026-07-04,Food,54.66,False,Branch,Activo
REG-018205,18205,C001394,Cliente 1394,Affluent,Affluent,True,moda,Guayaquil,False,False,30,2496.90,Tarjeta de Crédito,Deuda,2178.16,False,False,False,False,6700.00,2030-01-05,2025-09-24,Supermarket,202.84,False,POS,Activo
